"Sr.no","SMSID ","Message","SenderID","GroupID","Count"
"8602","91242","Pack request completed. Current a/c bal Rs 4.41. Due date 29-Dec-16. New monthly charges Rs 0. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8603","91567","Pack request completed. Current a/c bal Rs -.73. Due date 19-Jul-15. New monthly charges Rs 0. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8604","91590","Pack request completed. Current a/c bal Rs .75. Due date 30-Jun-15. New monthly charges Rs 0. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8605","96158","Pack request completed. Current a/c bal Rs 383.57. Due date 21Feb14. New monthly charges Rs 475. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8606","105499","Pack request completed. Current a/c bal Rs 14.95. Due date 05-Oct-15. New monthly charges Rs 365. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8607","136863","Pack request completed. Current a/c bal Rs -4.41. Due date 06-Feb-16. New monthly charges Rs 0. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8608","144930","Pack request completed. Current a/c bal Rs 375.81. Due date 07-Jun-16. New monthly charges Rs 345. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8609","145317","Pack request completed. Current a/c bal Rs 211.41. Due date 14-Jul-15. New monthly charges Rs 365. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8610","145324","Pack request completed. Current a/c bal Rs 184.77. Due date 24-Jun-15. New monthly charges Rs 240. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8611","145585","Pack request completed. Current a/c bal Rs 793.92. Due date 12-Apr-17. New monthly charges Rs 0. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8612","145586","Pack request completed. Current a/c bal Rs 3316.25. Due date 08-Apr-17. New monthly charges Rs 230. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8613","145602","Pack request completed. Current a/c bal Rs 204.64. Due date 04-Apr-16. New monthly charges Rs 2078. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8614","147477","Pack request completed. Current a/c bal Rs 440.92. Due date 22-Jan-15. New monthly charges Rs 1558. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8615","152010","Pack request completed. Current a/c bal Rs 255.2. Due date 16-May-16. New monthly charges Rs 0. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8616","157121","Pack request completed. Current a/c bal Rs 1.31. Due date 10-Mar-17. New monthly charges Rs 0. If unable to view channels, power on your box & SMS SR to 56633","_utility","338","31"
"8617","842","Bill for your airtel mobile 9836106290 dated 21-JAN-16 for Rs 1416 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8618","924","Bill for your airtel mobile 9836106290 dated 21-DEC-15 for Rs 1290 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8619","1389","Bill for your airtel mobile 9836106290 dated 21-AUG-15 for Rs 1549 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8620","1513","Bill for your airtel mobile 9836106290 dated 21-JUL-15 for Rs 1364 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8621","18657","Bill for your airtel mobile 9820797741 dated 09-JAN-16 for Rs 2216 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8622","23806","Bill of Rs 1101 due on 30-JAN-16 for your airtel mobile is pending for payment. Please pay immediately. Payment options: a)myairtel app b)visit www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if paid.","_utility","38","30"
"8623","23814","Bill for your airtel mobile 9773445313 dated 12-JAN-16 for Rs 1101 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8624","29199","Bill of Rs 1200 due on 27-JAN-16 for your airtel mobile is pending for payment. Please pay immediately. Payment options: a)myairtel app b)visit www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if paid.","_utility","38","30"
"8625","29214","Bill for your airtel mobile 9999988587 dated 09-JAN-16 for Rs 1200 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8626","29655","Bill for your airtel mobile 9999988587 dated 09-NOV-15 for Rs 708 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8627","31680","Bill for your airtel mobile 9004072608 dated 21-JAN-16 for Rs 710 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8628","33634","Bill for your airtel mobile 9920113353 dated 24-OCT-15 for Rs 427 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8629","33709","Bill for your airtel mobile 9920113353 dated 24-SEP-15 for Rs 386 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8630","33822","Bill for your airtel mobile 9920113353 dated 24-JUL-15 for Rs 382 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8631","49245","Bill for your airtel mobile 8107644444 dated 24-JAN-16 for Rs 586 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8632","49547","Bill for your airtel mobile 8107644444 dated 24-DEC-15 for Rs 964 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8633","50187","Bill for your airtel mobile 8107644444 dated 24-OCT-15 for Rs 636 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8634","50620","Bill for your airtel mobile 8107644444 dated 24-JUL-15 for Rs 539 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8635","51347","Bill for your airtel mobile 8107644444 dated 24-JAN-15 for Rs 292 is due today. Please pay immediately to avoid late fee! Payment options:(a)myairtel app(b)www.airtel.in(c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8636","110767","Bill for your airtel mobile 9967748833 dated 27-NOV-15 for Rs 511 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8637","110942","Bill for your airtel mobile 9967748833 dated 27-OCT-15 for Rs 553 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8638","129467","Bill for your airtel mobile 9898996673 dated 09-APR-16 is due today.Please pay immediately to avoid late fee. Payment options: a)myairtel app b)visit www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8639","157288","Bill for your airtel mobile 7738063724 dated 12-MAY-16 for Rs 220 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8640","167324","Bill of Rs 1758 due on 06-JAN-16 for your airtel mobile is pending for payment. Please pay immediately. Payment options: a)myairtel app b)visit www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if paid.","_utility","38","30"
"8641","167922","Bill for your airtel mobile 9967577087 dated 18-SEP-15 for Rs 1743 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8642","168156","Bill for your airtel mobile 9967577087 dated 18-AUG-15 for Rs 1674 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8643","168474","Bill for your airtel mobile 9967577087 dated 18-JUL-15 for Rs 1479 is due today. Please pay immediately to avoid late fee! Payment options: a)myairtel app b)www.airtel.in c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8644","168829","Bill for your airtel mobile 9967577087 dated 18-JUN-15 for Rs 1454 is due today. Please pay immediately to avoid late fee! Payment options:(a)myairtel app(b)www.airtel.in(c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8645","168978","Bill for your airtel mobile 9967577087 dated 18-MAY-15 for Rs 1200 is due today. Please pay immediately to avoid late fee! Payment options:(a)myairtel app(b)www.airtel.in(c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8646","169060","Bill for your airtel mobile 9967577087 dated 18-APR-15 for Rs 1321 is due today. Please pay immediately to avoid late fee! Payment options:(a)myairtel app(b)www.airtel.in(c)ARC details-SMS ARC <pincode> to 121.Pls ignore if already paid","_utility","38","30"
"8647","41874","Aapke dwara 11-Apr-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.6) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8648","41902","Aapke dwara 08-Apr-16 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8649","41916","Aapke dwara 03-Apr-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.9) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8650","41934","Aapke dwara 30-Mar-16 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8651","41950","Aapke dwara 23-Mar-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.4) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8652","41971","Aapke dwara 18-Mar-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.6) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8653","41986","Aapke dwara 12-Mar-16 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8654","41992","Aapke dwara 11-Mar-16 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8655","42000","Aapke dwara 09-Mar-16 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8656","42005","Aapke dwara 08-Mar-16 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8657","42019","Aapke dwara 05-Mar-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.6) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8658","42037","Aapke dwara 29-Feb-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.6) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8659","42045","Aapke dwara 26-Feb-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.7) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8660","42064","Aapke dwara 22-Feb-16 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8661","42106","Aapke dwara 15-Feb-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.8) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8662","42124","Aapke dwara 08-Feb-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.10) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8663","42160","Aapke dwara 31-Jan-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.8) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8664","42183","Aapke dwara 22-Jan-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.7) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8665","42209","Aapke dwara 14-Jan-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.9) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8666","42226","Aapke dwara 10-Jan-16 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.5) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8667","42242","Aapke dwara 31-Dec-15 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8668","42286","Aapke dwara 24-Dec-15 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.6) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8669","42340","Aapke dwara 19-Dec-15 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.11) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8670","42363","Aapke dwara 14-Dec-15 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.7) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8671","42374","Aapke dwara 10-Dec-15 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8672","42416","Aapke dwara 26-Nov-15 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.6) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8673","42435","Aapke dwara 23-Nov-15 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8674","42455","Aapke dwara 19-Nov-15 ko liya gaya Rs12Extra Credit ki bakya rashi (Rs.7) chukayi ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein.","_utility","1413","30"
"8675","42498","Aapke dwara 03-Nov-15 ko liya gaya Rs6 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8676","89129","Aapke dwara 11-Apr-16 ko liya gaya Rs12 Extra Credit pura chukaya ja chuka hai. Phir se sewa uplabdh karne ke liye 55414 par ""LOAN"" SMS karein. Dhanyawaad","_utility","1413","30"
"8677","54239","Rs.175 2G Recharge successful: 1GB, Val 28 days. Current Balance is Rs.26.73. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8678","55018","Rs.175 2G Recharge successful: 1GB, Val 28 days. Current Balance is Rs.56.14. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8679","55213","Rs.175 2G Recharge successful: 1GB, Val 28 days. Current Balance is Rs.85.74. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8680","55237","Rs.52 2G Recharge successful: 220 MB, Val 10 days. Current Balance is Rs.124.43. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8681","55255","Rs.28 2G Recharge successful: 115 MB 2G, Val 4 days. Current Balance is Rs.7.85. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8682","57030","Rs.28 2G Recharge successful: 115 MB 2G, Val 5 days. Current Balance is Rs.157.11. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8683","91663","Rs.53 3G Recharge successful: 170 MB, Val 5 days. Current Balance is Rs.0.00. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8684","107747","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.0.59. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8685","107761","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.0.00. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8686","107774","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.0.24. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8687","107784","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.0.19. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8688","107791","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.0.44. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8689","107809","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.0.36. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8690","107820","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.1.11. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8691","107835","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.1.75. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8692","107909","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.1.53. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8693","107938","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.0.01. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8694","107953","Rs.52 2G Recharge successful: 220 MB, Val 10 days. Current Balance is Rs.0.00. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8695","107985","Rs.52 2G Recharge successful: 220 MB, Val 10 days. Current Balance is Rs.7.59. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8696","108020","Rs.52 2G Recharge successful: 220 MB, Val 10 days. Current Balance is Rs.0.01. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8697","108058","Rs.52 2G Recharge successful: 220 MB, Val 10 days. Current Balance is Rs.5.56. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8698","108064","Rs.53 3G Recharge successful: 170 MB, Val 5 days. Current Balance is Rs.0.01. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8699","108074","Rs.52 2G Recharge successful: 220 MB, Val 10 days. Current Balance is Rs.4.77. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8700","118965","Rs.23 3G Recharge successful: 70 MB 3G, Val 2 days. Current Balance is Rs.63.30. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8701","119072","Rs.52 2G Recharge successful: 220 MB, Val 7 days. Current Balance is Rs.10.27. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8702","119133","Rs.53 3G Recharge successful: 170 MB, Val 5 days. Current Balance is Rs.14.14. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8703","119150","Rs.53 3G Recharge successful: 170 MB, Val 5 days. Current Balance is Rs.0.24. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8704","119250","Rs.14 3G Recharge successful: 45 MB, Val 1 day. Current Balance is Rs.1.54. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8705","119327","Rs.53 3G Recharge successful: 180 MB, Val 7 days. Current Balance is Rs.10.27. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8706","136734","Rs.32 3G Recharge successful: 0.4p/10KB Rate Cutter, Val 30 days. Current Balance is Rs.32.70. Dial *510*13# Mumbai-Maharashtra ek Rate ke liye Val:180 Din.","_utility","1895","30"
"8707","686","airtel-the 3G smartphone network welcomes you to Bihar & Jharkhand. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8708","1150","Welcome to Mumbai. Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8709","1162","Welcome to Maharashtra. Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8710","1864","airtel-the 3G smartphone network welcomes you to Gujarat. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8711","2465","Welcome to Delhi. Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8712","11268","Welcome to Kolkata. Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8713","16273","airtel-the 3G smartphone network welcomes you to Gujarat. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8714","20205","airtel-the 3G smartphone network welcomes you to UP West. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming, dial *222*05#.","_utility","35","29"
"8715","20725","airtel-the 3G smartphone network welcomes you to Rajasthan. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8716","21494","Welcome to Mumbai.Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8717","26544","airtel-the 3G smartphone network welcomes you to UP East. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8718","31492","Welcome to Karnataka. Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8719","33200","airtel-the 3G smartphone network welcomes you to UP West. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8720","33210","Welcome to Punjab. Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8721","33318","airtel-the 3G smartphone network welcomes you to Rajasthan. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8722","33323","Welcome to Haryana. Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8723","37143","Welcome to Delhi.Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8724","39567","Welcome to Odisha.Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8725","39815","airtel-the 3G smartphone network welcomes you to 
West Bengal. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8726","49342","airtel-the 3G smartphone network welcomes you to Madhya Pradesh. Now Roaming call rates are slashed by 35%! Data rate same as in your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
"8727","54644","Welcome to Karnataka.Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8728","69776","Welcome to Maharashtra.Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8729","119990","Welcome to Himachal Pradesh.Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8730","130802","Welcome to Tamil Nadu.Visit airtel.in/4G to enjoy Airtel 4G, the fastest network ever. Now roaming call rates are slashed by 35% and data rates remain same as in your home network. To avail free incoming calls on roaming, dial *222*05#.","_utility","35","29"
"8731","133360","Airtel-the 3G smartphone network welcomes you to Gujarat. Now roaming call rates are slashed by 35%! Data rates same as your home network. To avail free incoming calls, SMS ROAM to 121.","_utility","35","29"
